,id,Speed,Flow,Density
1590,E109_0,11.77,719.7590400000001,16.986666666666668
1591,E109_1,17.37,719.5348800000002,11.506666666666668
1592,E110_0,11.73,48.98448,1.16
1593,E112_1,13.54,1439.5728,29.533333333333335
1594,E113_0,14.9,720.2064000000001,13.426666666666668
1595,E113_1,13.37,720.05472,14.96
1596,E114_0,13.48,817.8585600000002,16.853333333333335
1597,E118_0,15.9,285.43680000000006,4.986666666666667
1598,E118_1,9.56,1071.4848000000002,31.133333333333333
1599,-E115_0,13.02,719.9539199999999,15.359999999999998
1600,E5_0,13.61,2046.7262399999997,41.773333333333326
1601,E5_1,12.38,1439.2492799999998,32.29333333333333
1602,E6_1,14.8,720.3456000000001,13.520000000000001
1603,E7_1,13.23,720.1353600000001,15.120000000000001
1604,E9_0,12.21,2160.87696,49.16
1605,E9_1,11.48,1539.0547200000003,37.24
1606,E10_0,12.31,2519.5123200000003,56.85333333333333
1607,E10_1,12.41,2660.9025600000004,59.56000000000001
1608,E13_0,13.84,720.1228800000001,14.453333333333335
1609,E14_0,11.8,2729.4816,64.25333333333333
1610,E14_1,12.49,1314.74736,29.240000000000002
1611,E15_0,13.21,2159.6764800000005,45.413333333333334
1612,E15_1,12.24,2006.3808,45.53333333333333
1613,E19_1,12.62,1943.2780799999994,42.773333333333326
1614,E20_1,12.4,2160.576,48.4
1615,E22_1,13.3,2159.7072,45.10666666666666
1616,E24_1,13.79,720.16896,14.506666666666668
1617,E29_0,15.35,16.9464,0.3066666666666667
1618,E34_0,11.33,1816.9694399999998,44.54666666666666
1619,E37_0,13.78,1754.80032,35.373333333333335
1620,E37_1,14.86,1440.1123200000002,26.92
1621,E38_0,12.54,2789.8991999999994,61.8
1622,-E3_1,14.32,719.66592,13.96
1623,-E4_0,14.72,719.98464,13.586666666666666
1624,-E6_0,14.14,720.12192,14.146666666666667
1625,-E7_0,13.42,1264.48608,26.173333333333332
1626,-E8_0,12.88,1937.5641600000001,41.78666666666666
1627,-E8_1,11.23,3993.747360000001,98.78666666666668
1628,-E16_0,14.23,1439.84832,28.106666666666666
1629,-E26_0,9.35,2115.6432,62.85333333333333
1630,-E29_0,11.96,2160.83712,50.18666666666666
1631,-E29_1,12.08,3599.6467199999997,82.77333333333333
1632,-E30_0,11.6,812.9279999999999,19.466666666666665
1633,-E30_1,12.49,2880.09408,64.05333333333333
1634,-E32_0,14.07,2605.5388799999996,51.43999999999999
1635,-E32_1,14.54,720.25344,13.76
1636,-E33_0,13.46,719.7331200000001,14.853333333333333
1637,-E34_0,13.76,3536.2099200000002,71.38666666666667
1638,-E34_1,13.81,3994.5148799999997,80.34666666666666
1639,-E35_0,11.0,49.632,1.2533333333333332
1640,-E35_1,11.99,587.6059200000001,13.613333333333335
1641,-E36_0,14.83,884.81712,16.573333333333334
1642,-E36_1,14.13,720.2908799999999,14.159999999999998
1643,-E38_0,13.44,719.9539199999999,14.879999999999999
1644,-E38_1,13.53,954.0273599999999,19.586666666666666
1645,-E39_0,14.16,2879.1244800000004,56.480000000000004
1646,-E39_1,11.11,3819.8846399999993,95.50666666666666
1647,-E40_0,10.9,720.4464,18.36
1648,-E40_1,14.13,916.98048,18.026666666666664
1649,E104_0,12.61,1440.5664,31.733333333333334
1650,E104_1,13.02,719.9539199999999,15.359999999999998
1651,E105_1,12.98,720.2342400000001,15.413333333333334
1652,E107_0,12.42,720.1612799999999,16.106666666666666
1653,E107_1,14.4,720.2304000000001,13.893333333333334
1654,E108_0,8.49,719.68032,23.546666666666667
1655,E109_0,14.23,719.92416,14.053333333333333
1656,E110_0,12.39,1926.2980799999998,43.18666666666666
1657,E111_0,10.12,378.89279999999997,10.4
1658,E111_1,12.59,720.3494400000001,15.893333333333334
1659,E112_1,10.59,719.78112,18.88
1660,E113_1,13.64,720.192,14.666666666666666
1661,E114_0,12.3,1439.9856000000002,32.52
1662,E114_1,14.24,719.74656,14.04
1663,E117_0,12.03,720.0676800000001,16.62666666666667
1664,E118_1,7.09,2601.0657600000004,101.90666666666668
1665,E119_1,15.08,719.49696,13.253333333333332
1666,E120_0,12.79,1332.82032,28.94666666666667
1667,-E114_0,13.73,719.67168,14.56
1668,-E114_1,13.86,720.49824,14.44
1669,E1_0,12.86,2880.2284799999998,62.21333333333333
1670,E1_1,14.86,719.6995200000001,13.453333333333335
1671,E5_0,12.67,874.5340800000001,19.173333333333336
1672,E5_1,10.37,719.7609600000002,19.280000000000005
1673,E6_0,12.77,2880.9120000000003,62.666666666666664
1674,E6_1,13.18,2387.58336,50.32000000000001
1675,E10_0,11.84,4252.73856,99.77333333333333
1676,E10_1,12.87,3801.69504,82.05333333333333
1677,E11_0,12.72,2598.5433600000006,56.74666666666667
1678,E11_1,12.57,2815.8811200000005,62.226666666666674
1679,E13_0,12.96,1439.49312,30.853333333333335
1680,E13_1,15.98,934.25472,16.24
1681,E14_0,14.29,876.6057599999999,17.04
1682,E15_0,13.28,1439.9769600000002,30.12
1683,E15_1,12.17,3756.73296,85.74666666666667
1684,E16_0,15.52,720.3763200000001,12.893333333333334
1685,E16_1,14.39,720.42096,13.906666666666666
1686,E19_1,13.15,1047.1608,22.12
1687,E20_1,11.5,720.36,17.4
1688,E21_0,12.77,1440.4560000000001,31.333333333333332
1689,E21_1,14.48,2160.18432,41.43999999999999
1690,E22_0,14.06,1579.2192000000002,31.2
1691,E22_1,12.42,2160.483840000001,48.32000000000001
1692,E23_1,14.61,720.2145599999999,13.693333333333332
1693,E24_1,12.4,2879.5776000000005,64.50666666666667
1694,E28_1,14.96,1248.02304,23.173333333333332
1695,E38_0,10.82,719.8329600000001,18.48
1696,-E7_0,12.83,2359.89888,51.093333333333334
1697,-E7_1,14.19,801.67824,15.693333333333332
1698,-E8_0,13.51,2358.5217599999996,48.49333333333333
1699,-E8_1,9.47,1089.1257600000001,31.94666666666667
1700,-E12_0,13.39,719.8464,14.933333333333334
1701,-E31_0,15.08,1439.71776,26.52
1702,-E31_1,13.52,719.69664,14.786666666666667
1703,-E32_0,11.77,348.01536,8.213333333333333
1704,-E34_0,14.91,1246.7145600000001,23.22666666666667
1705,-E34_1,11.86,3320.0409600000003,77.76
1706,-E35_0,13.8,2161.4112000000005,43.50666666666667
1707,-E35_1,15.47,1439.82384,25.853333333333335
1708,-E36_0,12.92,2016.7603200000003,43.36000000000001
1709,-E36_1,13.05,719.7336,15.32
1710,-E37_1,14.28,1439.424,28.0
1711,-E38_0,13.73,1439.34336,29.12
1712,-E38_1,13.47,4086.90576,84.28
1713,-E39_0,12.83,1439.83392,31.173333333333332
1714,-E39_1,10.45,4112.618399999999,109.32
1715,E101_0,13.47,263.79648,5.4399999999999995
1716,E102_1,1.56,332.91648000000004,59.28
1717,E104_1,12.56,1439.67744,31.839999999999996
1718,E105_0,13.98,720.0259200000002,14.306666666666668
1719,E109_0,11.26,1439.8387199999997,35.519999999999996
1720,E109_1,14.32,720.35328,13.973333333333334
1721,E111_1,13.16,719.4835200000001,15.186666666666667
1722,E113_0,11.95,719.868,16.733333333333334
1723,E113_1,12.39,719.6112,16.133333333333333
1724,E116_0,12.58,720.38112,15.906666666666666
1725,E117_0,11.82,719.97984,16.919999999999998
1726,E117_1,12.86,719.74848,15.546666666666665
1727,E118_0,12.09,720.1771200000001,16.546666666666667
1728,E119_0,13.57,719.7528,14.733333333333333
1729,E120_0,11.46,1328.9932800000001,32.21333333333333
1730,E120_1,13.98,720.0259200000002,14.306666666666668
1731,-E113_0,12.96,720.36864,15.44
1732,-E118_0,14.48,720.0614400000001,13.813333333333333
1733,E1_0,12.48,1440.09216,32.05333333333333
1734,E2_0,13.97,2236.3176000000003,44.46666666666667
1735,E2_1,14.67,1829.4076800000003,34.64
1736,E5_0,13.73,923.9740800000001,18.69333333333333
1737,E6_0,13.44,2159.86176,44.63999999999999
1738,E6_1,13.13,1213.2120000000002,25.666666666666668
1739,E7_0,13.92,2958.6124800000002,59.04
1740,E7_1,14.74,2861.9184,53.93333333333333
1741,E9_0,11.96,1505.2377600000002,34.96
1742,E10_0,12.27,431.70768,9.773333333333333
1743,E11_0,11.79,2474.2022399999996,58.29333333333333
1744,E11_1,12.51,2227.7808,49.46666666666667
1745,E12_0,11.73,2160.38448,51.16
1746,E12_1,12.99,2948.62608,63.05333333333333
1747,E14_1,14.04,82.21824,1.6266666666666665
1748,E15_0,14.28,719.712,14.0
1749,E21_1,11.35,719.6808000000002,17.613333333333337
1750,E22_0,12.88,720.2496,15.533333333333333
1751,E23_0,11.09,720.2289599999999,18.04
1752,E25_0,12.14,1439.9011200000004,32.94666666666667
1753,E25_1,13.94,1439.94624,28.69333333333333
1754,E27_1,14.36,949.1385599999999,18.36
1755,E28_0,12.67,719.45328,15.773333333333333
1756,E28_1,13.22,3852.413760000001,80.94666666666667
1757,E30_1,14.51,720.1603200000001,13.786666666666667
1758,E32_0,14.27,1289.77968,25.106666666666666
1759,E32_1,14.6,1439.4431999999997,27.386666666666663
1760,-E7_0,14.48,720.0614400000001,13.813333333333333
1761,-E8_0,13.34,2160.4396800000004,44.98666666666667
1762,-E8_1,13.19,2879.4297599999995,60.63999999999999
1763,-E12_0,12.57,2159.4254400000004,47.72
1764,-E19_0,16.21,719.724,12.333333333333334
1765,-E24_0,13.97,1440.3628800000001,28.64
1766,-E29_0,13.46,1290.22176,26.626666666666665
1767,-E31_0,11.98,719.95008,16.69333333333333
1768,-E35_0,14.25,1437.7679999999998,28.026666666666664
1769,-E35_1,13.94,1440.61536,28.706666666666667
1770,-E38_1,14.48,1440.1228800000001,27.626666666666665
1771,E101_0,12.07,1440.2889600000003,33.14666666666667
1772,E101_1,13.99,720.54096,14.306666666666668
1773,E102_0,10.6,719.9520000000001,18.866666666666667
1774,E103_1,1.27,733.9584,160.53333333333333
1775,E105_0,12.37,719.63712,16.16
1776,E106_0,12.95,1439.6255999999998,30.88
1777,E108_0,6.08,719.67744,32.88
1778,E109_0,9.99,720.2390399999999,20.026666666666664
1779,E109_1,12.04,720.08832,16.613333333333333
1780,E110_0,10.13,720.12144,19.746666666666666
1781,E111_1,11.66,719.74848,17.146666666666665
1782,E114_0,12.39,720.20592,16.146666666666665
1783,E119_0,14.34,916.15392,17.746666666666666
1784,E119_1,14.36,1439.90592,27.853333333333335
1785,E120_0,12.38,719.6246399999999,16.146666666666665
1786,-E110_0,15.51,719.9121600000001,12.893333333333334
1787,-E119_0,13.28,1439.9769600000002,30.12
1788,-E119_1,11.42,1440.01632,35.026666666666664
1789,E1_0,13.74,720.1958400000001,14.56
1790,E2_0,12.04,2813.89248,64.92
1791,E2_1,13.28,1808.41728,37.82666666666667
1792,E3_0,11.67,3341.9145599999993,79.54666666666665
1793,E3_1,13.54,2159.6841599999993,44.30666666666666
1794,E5_0,12.77,1250.4384,27.2
1795,E7_0,11.96,33.296640000000004,0.7733333333333333
1796,E7_1,14.0,1492.5120000000002,29.613333333333337
1797,E8_0,12.56,3348.39552,74.05333333333333
1798,E8_1,13.61,1440.4823999999999,29.4
1799,E9_0,13.33,1439.6399999999999,30.0
1800,E12_0,11.41,720.1992000000001,17.533333333333335
1801,E12_1,12.95,1370.628,29.4
1802,E21_1,14.85,719.928,13.466666666666667
1803,E22_0,13.05,4321.5336,91.98666666666666
1804,E22_1,13.77,4430.414879999999,89.37333333333332
1805,E25_0,13.25,1490.1480000000001,31.240000000000002
1806,E25_1,14.61,719.5132799999999,13.68
1807,E26_0,14.57,1347.66672,25.69333333333333
1808,E27_0,13.78,2160.26304,43.54666666666666
1809,E27_1,12.77,2676.1833599999995,58.21333333333333
1810,E31_0,14.04,720.42048,14.253333333333332
1811,E32_0,12.83,3808.3545600000007,82.45333333333335
1812,E32_1,14.05,4431.482399999999,87.61333333333332
1813,E34_0,13.39,1135.0435200000002,23.546666666666667
1814,E34_1,15.71,720.1464,12.733333333333333
1815,E35_0,14.17,720.2894400000001,14.120000000000001
1816,E35_1,14.51,898.4591999999999,17.2
1817,E36_1,14.91,719.9740800000001,13.413333333333334
1818,-E8_1,9.98,719.99712,20.04
1819,-E10_0,13.64,719.5372800000001,14.653333333333334
1820,-E10_1,14.26,720.07296,14.026666666666666
1821,-E15_0,14.97,719.9971199999999,13.359999999999998
1822,-E15_1,16.1,1440.4992000000002,24.853333333333335
1823,-E17_0,13.55,3601.2647999999995,73.82666666666665
1824,-E20_0,14.27,719.8929599999999,14.013333333333332
1825,-E23_0,14.07,719.93376,14.213333333333333
1826,-E28_0,14.17,2160.18816,42.34666666666667
1827,-E29_0,13.47,868.9766400000002,17.92
1828,-E33_1,13.23,720.1353600000001,15.120000000000001
1829,E101_0,11.79,1439.70048,33.92
1830,E101_1,12.49,720.02352,16.013333333333332
1831,E103_1,13.59,720.1612799999999,14.719999999999999
1832,E105_0,10.04,984.56256,27.240000000000002
1833,E105_1,12.75,1806.624,39.36
1834,E110_1,10.12,30.60288,0.84
1835,E111_0,7.32,720.288,27.333333333333332
1836,E112_0,12.49,720.02352,16.013333333333332
1837,E112_1,10.12,720.38208,19.773333333333333
1838,E113_1,12.34,720.2611199999999,16.21333333333333
1839,E115_0,0.29,233.88384,224.02666666666667
1840,E115_1,0.31,248.9424,223.06666666666666
1841,E116_0,14.15,719.9520000000001,14.133333333333333
1842,E117_1,12.96,720.36864,15.44
1843,E120_1,13.83,719.6025600000002,14.453333333333335
1844,E1_0,12.81,2880.7128000000002,62.46666666666667
1845,E1_1,13.78,894.2668799999998,18.026666666666664
1846,E3_0,9.5,3657.12,106.93333333333334
1847,E3_1,10.47,720.1684800000002,19.10666666666667
1848,E4_0,13.07,3601.0464,76.53333333333333
1849,E5_0,14.05,719.5848000000001,14.226666666666667
1850,E5_1,13.82,719.7456000000001,14.466666666666667
1851,E8_0,10.66,321.84672,8.386666666666667
1852,E11_0,13.17,720.03024,15.186666666666667
1853,E17_0,13.97,720.1814400000001,14.32
1854,E17_1,14.6,720.4224,13.706666666666667
1855,E21_0,12.43,1795.8863999999999,40.13333333333333
1856,E21_1,13.7,720.072,14.6
1857,E22_0,12.18,719.6918400000001,16.413333333333334
1858,E25_0,9.52,166.33344,4.8533333333333335
1859,E25_1,14.56,719.8464,13.733333333333333
1860,E26_0,11.82,3092.1120000000005,72.66666666666667
1861,E26_1,12.46,2880.9513600000005,64.22666666666667
1862,E28_1,15.8,719.7216000000001,12.653333333333334
1863,E29_0,12.82,719.9712,15.6
1864,E29_1,14.32,2905.4707200000003,56.36000000000001
1865,E30_0,15.45,720.0936,12.946666666666667
1866,E30_1,15.21,719.85888,13.146666666666667
1867,E31_0,12.95,2186.1672000000003,46.89333333333334
1868,E31_1,13.61,2879.6582399999998,58.773333333333326
1869,E32_0,11.54,1440.1919999999998,34.666666666666664
1870,E32_1,13.4,1334.64,27.666666666666668
1871,E33_0,14.05,841.6512000000001,16.64
1872,E33_1,13.64,1440.384,29.333333333333332
1873,E34_0,12.63,328.5820800000001,7.2266666666666675
1874,E35_0,13.97,1142.6342399999999,22.719999999999995
1875,E36_0,12.35,337.896,7.6
1876,E38_0,14.65,720.0768000000002,13.653333333333334
1877,E40_0,14.78,1037.2012799999998,19.493333333333332
1878,-E4_1,14.33,720.16848,13.96
1879,-E10_0,14.07,2160.47664,42.65333333333333
1880,-E10_1,13.32,1440.47808,30.040000000000003
1881,-E11_1,17.12,719.86176,11.68
1882,-E13_0,12.33,719.6774399999999,16.21333333333333
1883,-E13_1,12.74,719.75904,15.693333333333332
1884,-E14_0,12.96,719.74656,15.426666666666668
1885,-E14_1,12.33,2160.216,48.666666666666664
1886,-E15_0,14.74,720.25536,13.573333333333332
1887,-E18_0,13.78,3514.23072,70.84
1888,-E18_1,12.88,2872.96128,61.96
1889,-E24_1,15.37,720.0537599999999,13.013333333333332
1890,-E28_0,12.39,720.20592,16.146666666666665
1891,-E39_1,14.41,720.03888,13.879999999999999
1892,E101_0,7.63,1440.05568,52.42666666666666
1893,E102_0,12.24,1200.8908800000002,27.253333333333334
1894,E102_1,12.8,2160.2304,46.879999999999995
1895,E103_0,9.37,311.68368000000004,9.24
1896,E103_1,10.75,3075.876,79.48
1897,E105_0,7.76,1487.31264,53.24
1898,E105_1,11.09,1840.7625599999997,46.10666666666666
1899,E106_0,9.7,644.3904,18.453333333333333
1900,E109_0,7.31,720.35664,27.373333333333335
1901,E111_0,14.61,720.2145599999999,13.693333333333332
1902,E112_0,13.95,719.8199999999999,14.333333333333334
1903,E113_0,12.23,720.29808,16.36
1904,E113_1,8.23,1440.3158400000002,48.61333333333334
1905,E114_0,15.74,720.01056,12.706666666666667
1906,E114_1,12.95,719.8127999999999,15.44
1907,E115_0,8.9,4291.224,133.93333333333334
1908,E115_1,8.45,4156.5887999999995,136.64
1909,E116_0,12.88,720.2496,15.533333333333333
1910,E118_0,11.08,1440.2227199999998,36.10666666666666
1911,E119_0,12.39,770.1624,17.266666666666666
1912,E119_1,11.1,719.8127999999999,18.013333333333332
1913,E2_0,10.98,4053.99168,102.56
1914,E2_1,13.69,720.2035200000001,14.613333333333335
1915,E3_0,11.16,931.54752,23.186666666666667
1916,E7_0,11.91,1440.06192,33.586666666666666
1917,E11_0,15.24,719.81568,13.120000000000001
1918,E17_0,12.58,719.7772800000001,15.893333333333334
1919,E18_1,12.99,720.1656,15.4
1920,E21_0,10.59,720.2894399999999,18.89333333333333
1921,E22_0,12.62,1440.49728,31.706666666666667
1922,E22_1,13.93,1440.2505599999997,28.719999999999995
1923,E25_0,10.38,719.9568,19.266666666666666
1924,E25_1,13.24,1440.0883199999998,30.21333333333333
1925,E26_0,13.93,1440.2505599999997,28.719999999999995
1926,E26_1,12.1,719.6112,16.52
1927,E29_0,15.48,1413.2620800000002,25.36
1928,E29_1,13.03,761.1604799999999,16.226666666666667
1929,E30_0,11.98,1440.4752,33.4
1930,E30_1,13.55,2879.9712000000004,59.04
1931,E31_0,12.31,4297.470240000001,96.97333333333334
1932,E31_1,11.96,2880.159360000001,66.89333333333335
1933,E33_0,13.22,606.0048,12.733333333333333
1934,E34_0,15.67,1316.28,23.333333333333332
1935,E34_1,16.31,1091.33472,18.586666666666666
1936,E35_0,13.02,3205.41984,68.38666666666667
1937,E35_1,12.7,1958.0351999999998,42.82666666666667
1938,E39_0,15.2,1807.2191999999998,33.026666666666664
1939,E40_0,12.34,1175.1628799999999,26.453333333333333
1940,-E6_1,15.5,2160.576,38.72
1941,-E9_0,14.14,2509.22784,49.29333333333333
1942,-E9_1,11.19,2855.86704,70.89333333333335
1943,-E11_1,13.11,2880.2145600000003,61.02666666666667
1944,-E14_0,13.1,2879.2751999999996,61.05333333333333
1945,-E14_1,15.74,2880.04224,50.82666666666667
1946,-E16_0,13.6,2879.5008000000003,58.81333333333334
1947,-E16_1,13.91,1745.9832000000001,34.86666666666667
1948,-E18_0,13.31,1548.00624,32.306666666666665
1949,-E18_1,13.04,716.6784,15.266666666666667
1950,-E19_0,13.75,1439.4599999999998,29.08
1951,-E19_1,13.59,1439.67024,29.426666666666666
1952,-E23_0,13.99,1184.5612800000001,23.52
1953,-E24_0,12.59,58.61904,1.2933333333333332
1954,E101_1,12.36,253.92384,5.706666666666667
1955,E102_0,14.62,145.96608,2.7733333333333334
1956,E103_0,11.79,720.4161600000001,16.973333333333336
1957,E103_1,7.43,805.64976,30.12
1958,E104_0,13.31,228.08016,4.76
1959,E104_1,16.91,719.96016,11.826666666666664
1960,E105_0,14.55,1439.4024,27.48
1961,E106_0,13.82,1440.1545600000002,28.94666666666667
1962,E106_1,13.48,720.1555200000001,14.840000000000002
1963,E107_1,12.73,687.4200000000001,15.0
1964,E110_0,12.66,1439.59392,31.586666666666666
1965,E111_0,12.64,720.1766399999999,15.826666666666664
1966,E111_1,14.0,719.7120000000001,14.280000000000001
1967,E112_1,7.31,4471.9655999999995,169.93333333333334
1968,E113_0,10.22,720.1420800000001,19.573333333333334
1969,E114_0,12.04,719.5104,16.6
1970,E115_0,6.63,3356.7955199999997,140.64
1971,E115_1,6.56,3201.69984,135.57333333333335
1972,E117_1,15.98,720.2505600000002,12.520000000000001
1973,E118_1,0.27,251.73504,258.9866666666667
1974,E120_0,10.14,720.3456000000001,19.733333333333334
1975,-E103_0,14.46,720.4550400000002,13.840000000000002
1976,E2_0,10.24,902.4307200000001,24.48
1977,E9_0,14.42,737.84256,14.213333333333333
1978,E9_1,14.51,720.1603200000001,13.786666666666667
1979,E13_1,13.18,2880.40992,60.70666666666667
1980,E17_1,14.17,719.6092799999999,14.106666666666666
1981,E18_0,12.57,720.41184,15.919999999999998
1982,E18_1,11.52,3817.6358400000004,92.05333333333334
1983,E22_0,11.36,720.3148800000001,17.613333333333337
1984,E26_0,13.32,719.91936,15.013333333333332
1985,E26_1,13.42,720.17088,14.906666666666666
1986,E29_0,14.08,1529.42592,30.173333333333332
1987,E29_1,12.99,2159.24976,46.17333333333333
1988,E31_0,12.17,2879.3246400000003,65.72
1989,E33_0,12.58,1440.1584000000003,31.8
1990,E34_0,12.56,2401.8739200000005,53.120000000000005
1991,E34_1,13.38,2299.86144,47.74666666666667
1992,E35_1,13.47,1440.5356800000002,29.706666666666667
1993,E38_0,15.1,981.3792,18.05333333333333
1994,E39_0,12.69,4187.09088,91.65333333333334
1995,-E5_0,16.01,1208.0505600000001,20.96
1996,-E5_1,13.34,3042.8006400000004,63.36000000000001
1997,-E7_1,15.78,720.32544,12.68
1998,-E8_0,13.98,865.6415999999999,17.2
1999,-E9_0,12.04,3302.23488,76.18666666666667
2000,-E9_1,11.54,4231.39488,101.85333333333332
2001,-E10_0,14.77,2448.7478399999995,46.05333333333333
2002,-E10_1,12.73,719.8051200000001,15.706666666666667
2003,-E11_1,11.91,2159.2353600000006,50.36000000000001
2004,-E12_1,13.86,1780.28928,35.68
2005,-E14_0,15.78,2160.9763199999998,38.04
2006,-E14_1,15.81,720.1771200000001,12.653333333333334
2007,-E15_0,11.92,2730.9196799999995,63.63999999999999
2008,-E15_1,13.05,2008.8648,42.76
2009,-E19_0,14.26,720.07296,14.026666666666666
2010,-E20_0,14.22,2159.61984,42.18666666666666
2011,-E20_1,15.3,720.4464000000002,13.080000000000002
2012,-E22_0,14.31,719.8502400000001,13.973333333333334
2013,-E23_0,13.28,2438.208,51.0
2014,-E23_1,12.48,2425.5129600000005,53.98666666666667
2015,-E25_1,15.97,719.7998400000001,12.520000000000001
2016,-E27_0,13.57,719.7528,14.733333333333333
2017,-E27_1,14.1,1215.5328000000002,23.94666666666667
2018,-E28_0,11.42,3601.4112,87.6
2019,-E28_1,11.52,2484.44928,59.906666666666666
2020,-E32_0,13.22,746.24256,15.68
2021,-E32_1,13.78,1117.8336000000002,22.533333333333335
2022,-E35_1,14.67,1870.9531199999997,35.42666666666666
2023,-E40_0,12.73,2383.056,52.0
2024,-E40_1,13.18,1439.8886400000001,30.34666666666667
2025,E104_0,13.58,1439.9145600000002,29.453333333333333
2026,E106_0,12.59,720.3494400000001,15.893333333333334
2027,E107_0,12.69,719.97984,15.76
2028,E108_0,0.41,382.8940799999999,259.4133333333333
2029,E108_1,0.22,206.14176000000003,260.28000000000003
2030,E109_0,14.16,720.4608,14.133333333333333
2031,E109_1,9.45,71.6688,2.106666666666667
2032,E110_0,13.6,720.0384,14.706666666666667
2033,E111_0,11.86,1439.70912,33.72
2034,E112_1,2.45,905.2848000000001,102.64000000000001
2035,E114_0,14.35,719.796,13.933333333333334
2036,E118_0,7.38,719.4614399999999,27.08
2037,E118_1,0.64,189.54240000000001,82.26666666666667
2038,E119_0,9.18,1440.0115200000002,43.57333333333334
2039,E119_1,10.12,719.8963199999998,19.759999999999998
2040,E120_0,7.32,720.288,27.333333333333332
2041,E120_1,10.13,720.12144,19.746666666666666
2042,E5_0,16.58,1498.5667199999998,25.106666666666666
2043,E8_0,13.64,1439.7292799999998,29.319999999999997
2044,E9_0,14.45,701.9232,13.493333333333332
2045,E14_0,15.79,720.024,12.666666666666666
2046,E14_1,13.95,3819.3984,76.05333333333333
2047,E17_0,12.05,720.1080000000002,16.6
2048,E17_1,11.83,720.02112,16.906666666666666
2049,E18_1,10.93,3393.3715200000006,86.24000000000001
2050,E25_0,13.73,719.67168,14.56
2051,E26_0,15.6,719.5967999999999,12.813333333333333
2052,E30_0,12.97,2879.34,61.666666666666664
2053,E31_0,10.3,2332.0848000000005,62.89333333333334
2054,E33_0,10.4,3601.2288000000003,96.18666666666667
2055,E33_1,12.68,2298.8332800000003,50.36000000000001
2056,E38_0,12.64,3380.0371200000004,74.28
2057,E38_1,14.55,2159.452800000001,41.226666666666674
2058,E39_0,10.34,1296.88416,34.84
2059,E39_1,14.65,625.1448,11.853333333333333
2060,-E3_0,12.61,1439.9611199999997,31.719999999999995
2061,-E3_1,14.15,1440.5832000000003,28.280000000000005
2062,-E4_1,14.46,719.76096,13.826666666666664
2063,-E5_0,12.88,3206.81088,69.16
2064,-E5_1,12.28,3747.6595199999997,84.77333333333333
2065,-E6_0,13.65,1803.7656000000002,36.70666666666667
2066,-E6_1,14.51,2181.37536,41.76
2067,-E8_0,13.9,1320.3888,26.386666666666663
2068,-E9_1,10.6,2300.7936,60.29333333333333
2069,-E10_0,12.41,2637.67104,59.04
2070,-E10_1,12.27,2160.30528,48.906666666666666
2071,-E11_0,13.48,2879.3280000000004,59.333333333333336
2072,-E11_1,12.63,2880.24624,63.346666666666664
2073,-E12_1,10.93,451.19039999999995,11.466666666666667
2074,-E15_0,11.69,1314.1430400000002,31.22666666666667
2075,-E15_1,13.37,252.21168000000003,5.24
2076,-E16_0,12.5,2515.2000000000003,55.89333333333334
2077,-E16_1,14.57,2159.6236799999997,41.17333333333333
2078,-E21_0,14.72,719.98464,13.586666666666666
2079,-E22_0,12.41,720.1771200000001,16.12
2080,-E22_1,14.07,719.93376,14.213333333333333
2081,-E23_0,15.35,719.8535999999999,13.026666666666666
2082,-E24_0,12.93,1721.03472,36.973333333333336
2083,-E26_0,13.5,719.928,14.813333333333333
2084,-E27_0,11.52,2159.3088000000002,52.06666666666667
2085,-E27_1,13.82,3832.8940799999996,77.03999999999999
2086,-E28_0,12.34,2879.85984,64.82666666666667
2087,-E28_1,11.93,1104.0499200000002,25.706666666666667
2088,-E31_0,13.82,1101.1776000000002,22.133333333333333
2089,-E31_1,13.34,776.06784,16.16
2090,-E32_0,12.69,2134.9656,46.733333333333334
2091,-E32_1,13.79,2481.5380800000003,49.98666666666667
2092,-E35_1,14.36,1738.3641599999999,33.626666666666665
2093,-E36_0,13.38,758.4854400000002,15.746666666666668
2094,-E40_1,14.61,720.2145599999999,13.693333333333332
2095,E106_0,12.77,720.2280000000001,15.666666666666666
2096,E107_1,14.28,720.39744,14.013333333333332
2097,E108_0,1.65,1005.4440000000001,169.26666666666668
2098,E108_1,1.27,790.7121600000002,172.9466666666667
2099,E109_0,13.56,719.8732800000001,14.746666666666668
2100,E110_0,12.54,1950.2207999999998,43.2
2101,E111_0,7.4,2158.9056,81.03999999999999
2102,E113_0,13.22,1439.81664,30.253333333333334
2103,E113_1,13.88,2916.7987200000002,58.373333333333335
2104,E114_0,13.26,719.8588800000001,15.080000000000002
2105,E116_1,12.55,719.868,15.933333333333334
2106,E118_0,13.55,719.9928000000001,14.76
2107,E119_0,13.78,719.6467200000001,14.506666666666668
2108,E120_1,7.67,720.4891199999998,26.09333333333333
2109,E5_0,13.36,1392.8601599999997,28.959999999999997
2110,E6_1,14.05,1317.1032000000002,26.040000000000003
2111,E13_0,13.75,2160.84,43.653333333333336
2112,E13_1,16.49,1440.5663999999997,24.266666666666666
2113,E14_1,12.93,1235.69424,26.546666666666667
2114,E15_1,13.27,2396.88048,50.17333333333333
2115,E18_0,13.09,720.0547200000001,15.280000000000001
2116,E18_1,13.45,2446.1784,50.519999999999996
2117,E29_0,13.69,3600.36048,73.05333333333333
