idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
295,1,2,2.5,-0.375573,-0.325191,0.050382,246,213,246,213
276,1,4,2.5,-0.378246,-0.266667,0.111579,539,380,539,380
277,1,6,1.75,-0.386111,-0.363368,0.022743,556,525,556,524
312,1,3,1.833,-0.387393,-0.358739,0.028653,338,313,338,313
313,1,3,1.333,-0.325828,-0.325828,0.0,123,123,123,123
348,1,2,2.0,-0.331122,-0.330612,0.00051,164,162,163,162
349,1,6,1.0,-0.4,-0.4,0.0,320,320,320,320
342,1,2,2.0,-0.353333,-0.353333,0.0,106,106,106,106
343,1,4,2.5,-0.352273,-0.352273,0.0,310,310,310,310
346,1,6,1.0,-0.309968,-0.309968,0.0,311,311,271,271
347,1,4,2.0,-0.343249,-0.343249,0.0,375,375,375,375
356,1,2,1.5,-0.332673,-0.316832,0.015842,91,87,87,83
357,1,3,1.5,-0.38191,-0.363819,0.01809,190,181,190,181
334,1,4,1.5,-0.347368,-0.338158,0.009211,264,257,264,257
335,1,6,1.833,-0.38487,-0.367304,0.017565,555,542,554,534
336,1,3,1.167,-0.366667,-0.366667,0.0,184,184,181,181
337,1,3,2.333,-0.386047,-0.370233,0.015814,415,398,415,398
340,1,6,2.167,-0.33982,-0.320359,0.019461,578,598,572,562
341,1,3,1.333,-0.38961,-0.396537,-0.006926,225,229,225,229
354,1,4,1.375,-0.32931,-0.322414,0.006897,191,187,191,187
355,1,6,1.0,-0.383219,-0.383219,0.0,292,292,285,285
326,1,4,1.875,-0.358663,-0.333131,0.025532,295,274,295,274
327,1,4,2.5,-0.369157,-0.365301,0.003855,383,379,383,379
364,1,2,1.0,-0.4,-0.4,0.0,80,80,80,80
365,1,3,1.833,-0.372727,-0.372727,0.0,246,246,246,246
370,1,3,1.0,-0.4,-0.4,0.0,142,142,142,142
371,1,4,1.625,-0.345038,-0.266031,0.079008,226,211,226,190
374,1,3,1.0,-0.4,-0.4,0.0,152,152,152,152
375,1,2,1.5,-0.366265,-0.366265,0.0,76,76,76,76
350,1,4,1.0,-0.4,-0.4,0.0,189,189,189,189
351,1,6,2.0,-0.367098,-0.306466,0.060632,644,549,641,540
292,1,3,2.333,-0.389116,-0.328345,0.060771,429,362,429,362
