idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
22,1,2,4.0,-0.35102,-0.302041,0.04898,172,148,172,148
23,1,6,4.0,-0.321768,-0.305237,0.01653,523,468,505,467
20,1,6,4.0,-0.252966,-0.25565,-0.002684,460,491,453,469
21,1,3,4.0,-0.385401,-0.367153,0.018248,264,255,264,253
58,1,4,4.0,-0.377901,-0.218232,0.159669,342,250,342,220
59,1,4,4.0,-0.358192,-0.296045,0.062147,317,262,317,262
54,1,4,4.0,-0.378855,-0.33304,0.045815,430,378,430,378
55,1,4,4.0,-0.380896,-0.316418,0.064478,319,265,319,265
72,1,3,4.0,-0.39267,-0.265707,0.126963,375,273,375,262
73,1,3,4.0,-0.367347,-0.329252,0.038095,270,242,270,242
66,1,3,4.0,-0.391241,-0.30219,0.089051,268,207,268,207
67,1,6,4.0,-0.368372,-0.222171,0.146202,594,444,594,395
78,1,2,4.0,-0.4,-0.318966,0.081034,232,185,232,185
79,1,2,4.0,-0.395699,-0.264516,0.131183,184,123,184,123
32,1,4,4.0,-0.369412,-0.312059,0.057353,314,267,314,266
33,1,6,4.0,-0.352312,-0.222543,0.129769,655,546,629,454
26,1,6,4.0,-0.311628,-0.318605,-0.006977,659,669,627,639
27,1,4,4.0,-0.36206,-0.310027,0.052033,334,286,334,286
44,1,2,4.0,-0.397661,-0.294737,0.102924,170,126,170,126
45,1,6,4.0,-0.358958,-0.303257,0.0557,551,483,551,473
70,1,2,4.0,-0.4,-0.341132,0.058868,265,226,265,226
71,1,3,4.0,-0.385401,-0.306569,0.078832,264,210,264,210
62,1,2,4.0,-0.360784,-0.337255,0.023529,138,129,138,129
63,1,6,4.0,-0.396918,-0.286749,0.110169,644,537,644,496
76,1,3,4.0,-0.4,-0.355438,0.044562,377,335,377,335
77,1,2,4.0,-0.367914,-0.365775,0.002139,172,171,172,171
90,1,3,4.0,-0.371717,-0.32862,0.043098,276,244,276,244
91,1,2,4.0,-0.4,-0.271579,0.128421,190,129,190,129
92,1,2,4.0,-0.360784,-0.345098,0.015686,138,132,138,132
93,1,3,4.0,-0.396,-0.3535,0.0425,396,357,396,355
56,1,6,4.0,-0.382166,-0.301433,0.080732,600,475,600,474
57,1,3,4.0,-0.375172,-0.311379,0.063793,272,231,272,228
102,1,3,4.0,-0.391304,-0.289441,0.101863,315,233,315,233
103,1,2,4.0,-0.4,-0.343434,0.056566,198,170,198,170
104,1,2,4.0,-0.34717,-0.264151,0.083019,138,105,138,105
105,1,2,4.0,-0.348466,-0.299387,0.04908,142,122,142,122
100,1,3,4.0,-0.353994,-0.28754,0.066454,277,225,277,225
101,1,3,4.0,-0.398765,-0.307407,0.091358,323,249,323,249
60,1,2,4.0,-0.3984,-0.336,0.0624,249,210,249,210
61,1,6,4.0,-0.34375,-0.311389,0.032361,694,627,651,589
74,1,6,4.0,-0.368205,-0.325128,0.043077,549,486,543,480
75,1,2,4.0,-0.4,-0.34477,0.05523,239,206,239,206
88,1,6,4.0,-0.369336,-0.298637,0.070698,542,468,542,451
89,1,3,4.0,-0.395031,-0.255901,0.13913,318,206,318,206
112,1,2,4.0,-0.367785,-0.260403,0.107383,137,97,137,97
113,1,4,4.0,-0.398152,-0.287298,0.110855,431,311,431,311
68,1,6,4.0,-0.388606,-0.308846,0.07976,648,515,648,515
69,1,2,4.0,-0.4,-0.337021,0.062979,235,205,235,201
38,1,6,4.0,-0.362594,-0.302866,0.059729,629,544,613,520
39,1,6,4.0,-0.383897,-0.2781,0.105797,596,514,596,467
120,1,2,4.0,-0.367914,-0.305882,0.062032,172,143,172,143
121,1,2,4.0,-0.326257,-0.326257,0.0,146,146,146,146
116,1,3,4.0,-0.4,-0.352439,0.047561,328,289,328,289
117,1,4,4.0,-0.376068,-0.278063,0.098006,330,244,330,244
64,1,4,4.0,-0.378032,-0.250114,0.127918,413,296,413,283
65,1,6,4.0,-0.345746,-0.316318,0.029428,639,595,628,579
106,1,2,4.0,-0.34012,-0.258683,0.081437,142,108,142,108
107,1,6,4.0,-0.388235,-0.309314,0.078922,594,475,594,474
118,1,3,4.0,-0.374913,-0.309408,0.065505,269,222,269,222
119,1,3,4.0,-0.4,-0.38628,0.01372,379,366,379,366
80,1,3,4.0,-0.4,-0.310761,0.089239,381,317,381,305
81,1,4,4.0,-0.391283,-0.301453,0.089831,404,313,404,312
130,1,2,4.0,-0.395812,-0.272251,0.12356,189,130,189,130
131,1,2,4.0,-0.353846,-0.341026,0.012821,138,133,138,133
122,1,3,4.0,-0.4,-0.36206,0.03794,369,341,369,337
123,1,4,4.0,-0.4,-0.296056,0.103944,431,319,431,319
134,1,3,4.0,-0.378947,-0.310175,0.068772,270,221,270,221
135,1,3,4.0,-0.369966,-0.372696,-0.00273,271,273,271,273
96,1,6,4.0,-0.376963,-0.297731,0.079232,540,458,540,440
97,1,3,4.0,-0.379012,-0.323457,0.055556,307,262,307,262
132,1,4,4.0,-0.35614,-0.277694,0.078446,371,277,362,277
133,1,2,4.0,-0.348148,-0.271605,0.076543,141,110,141,110
126,1,4,4.0,-0.4,-0.343115,0.056885,443,380,443,380
127,1,3,4.0,-0.37931,-0.291034,0.088276,275,211,275,211
98,1,3,4.0,-0.373519,-0.287108,0.086411,268,206,268,206
99,1,6,4.0,-0.392353,-0.34,0.052353,667,578,667,578
86,1,3,4.0,-0.4,-0.35969,0.04031,387,348,387,348
87,1,6,4.0,-0.357572,-0.310444,0.047128,697,612,690,602
124,1,4,4.0,-0.385366,-0.339512,0.045854,395,348,395,348
125,1,2,4.0,-0.4,-0.28766,0.11234,235,169,235,169
142,1,3,4.0,-0.382979,-0.204965,0.178014,270,246,270,188
143,1,3,4.0,-0.351402,-0.286604,0.064798,282,230,282,230
146,1,2,4.0,-0.367568,-0.362162,0.005405,136,134,136,134
147,1,3,4.0,-0.4,-0.31746,0.08254,378,300,378,300
154,1,2,4.0,-0.395722,-0.252406,0.143316,185,118,185,118
155,1,2,4.0,-0.375172,-0.317241,0.057931,136,115,136,115
138,1,3,4.0,-0.4,-0.320419,0.079581,382,306,382,306
139,1,4,4.0,-0.337994,-0.328267,0.009726,278,270,278,270
128,1,3,4.0,-0.38156,-0.35461,0.02695,269,250,269,250
129,1,3,4.0,-0.395844,-0.310649,0.085195,381,327,381,311
152,1,4,4.0,-0.399109,-0.264365,0.134744,448,309,448,302
153,1,2,4.0,-0.4,-0.358678,0.041322,242,217,242,217
108,1,6,4.0,-0.335311,-0.331638,0.003672,618,594,604,590
109,1,2,4.0,-0.4,-0.29661,0.10339,236,175,236,175
156,1,3,4.0,-0.4,-0.328205,0.071795,390,320,390,320
157,1,2,4.0,-0.360526,-0.310526,0.05,137,118,137,118
110,1,6,4.0,-0.389124,-0.346375,0.042749,644,589,644,580
111,1,3,4.0,-0.375172,-0.32,0.055172,272,232,272,232
150,1,4,4.0,-0.399103,-0.324664,0.074439,445,362,445,362
151,1,4,4.0,-0.397917,-0.25625,0.141667,382,246,382,246
158,1,2,4.0,-0.4,-0.278599,0.121401,257,179,257,179
159,1,4,4.0,-0.357282,-0.286084,0.071197,276,221,276,221
164,1,4,4.0,-0.39312,-0.254791,0.138329,400,317,400,284
165,1,3,4.0,-0.390274,-0.296049,0.094225,321,261,321,251
160,1,4,4.0,-0.38231,-0.327273,0.055037,389,333,389,333
161,1,2,4.0,-0.350495,-0.267327,0.083168,177,135,177,135
166,1,3,4.0,-0.371331,-0.334471,0.03686,272,245,272,245
167,1,4,4.0,-0.366443,-0.285906,0.080537,273,227,273,219
114,1,2,4.0,-0.4,-0.356554,0.043446,267,238,267,238
115,1,6,4.0,-0.368328,-0.317889,0.05044,642,577,634,557
178,1,2,4.0,-0.395628,-0.264481,0.131148,181,121,181,121
179,1,3,4.0,-0.376895,-0.335018,0.041877,261,232,261,232
174,1,3,4.0,-0.377544,-0.28807,0.089474,269,214,269,209
175,1,4,4.0,-0.369087,-0.313817,0.055269,394,335,394,335
94,1,6,4.0,-0.388502,-0.339032,0.04947,642,604,642,579
95,1,6,4.0,-0.390029,-0.325953,0.064076,665,561,665,558
182,1,3,4.0,-0.353548,-0.299677,0.053871,274,234,274,233
183,1,2,4.0,-0.360784,-0.256209,0.104575,138,98,138,98
176,1,2,4.0,-0.393651,-0.243386,0.150265,186,115,186,115
177,1,4,4.0,-0.384925,-0.323869,0.061055,383,324,383,323
186,1,3,4.0,-0.4,-0.368608,0.031392,395,364,395,364
187,1,2,4.0,-0.374825,-0.290909,0.083916,134,104,134,104
82,1,6,4.0,-0.316524,-0.305413,0.011111,636,571,590,551
83,1,6,4.0,-0.380175,-0.330612,0.049563,652,574,652,570
84,1,6,4.0,-0.378049,-0.319512,0.058537,620,559,620,539
85,1,6,4.0,-0.387079,-0.316713,0.070365,689,604,689,581
168,1,4,4.0,-0.382379,-0.298458,0.083921,434,344,434,341
169,1,2,4.0,-0.4,-0.369582,0.030418,263,243,263,243
136,1,6,4.0,-0.352412,-0.318328,0.034084,548,495,548,495
137,1,3,4.0,-0.386861,-0.344526,0.042336,265,236,265,236
194,1,2,4.0,-0.311828,-0.223656,0.088172,145,104,145,104
195,1,3,4.0,-0.371233,-0.350685,0.020548,271,256,271,256
144,1,6,4.0,-0.372265,-0.297535,0.07473,604,502,604,491
145,1,6,4.0,-0.379661,-0.327825,0.051836,672,589,672,584
172,1,2,4.0,-0.4,-0.304183,0.095817,263,200,263,200
173,1,4,4.0,-0.4,-0.366602,0.033398,515,472,515,472
196,1,4,4.0,-0.344615,-0.259692,0.084923,280,211,280,211
197,1,3,4.0,-0.369325,-0.342331,0.026994,301,279,301,279
170,1,6,4.0,-0.4,-0.313978,0.086022,744,682,744,626
171,1,2,4.0,-0.4,-0.276336,0.123664,262,181,262,181
